_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude
28224,2018-06,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,10 TO 12,44,Improved,1979,60 years,210000,406 ANG MO KIO AVE 10,560406,1.36200453938712,103.853879910407
28225,2018-06,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1980,60 years 07 months,238000,557 ANG MO KIO AVE 10,560557,1.3716257020332,103.857736107527
28226,2018-06,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,07 TO 09,67,New Generation,1980,61 years 01 month,238000,605 ANG MO KIO AVE 5,560605,1.37967157676416,103.836487400764
28227,2018-06,ANG MO KIO,3 ROOM,535,ANG MO KIO AVE 5,04 TO 06,67,New Generation,1980,60 years 09 months,242000,535 ANG MO KIO AVE 5,560535,1.37458255258876,103.853049125302
28228,2018-06,ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1977,58 years 04 months,245000,235 ANG MO KIO AVE 3,560235,1.36682360872342,103.83649123351
28229,2018-06,ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1980,60 years 08 months,250000,559 ANG MO KIO AVE 10,560559,1.37099810674697,103.857856391877
28230,2018-06,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,04 TO 06,68,New Generation,1981,62 years,250000,156 ANG MO KIO AVE 4,560156,1.37549519574964,103.839947470774
28231,2018-06,ANG MO KIO,3 ROOM,524,ANG MO KIO AVE 5,01 TO 03,68,New Generation,1980,61 years 03 months,250000,524 ANG MO KIO AVE 5,560524,1.3733782941643,103.853042534069
28232,2018-06,ANG MO KIO,3 ROOM,434,ANG MO KIO AVE 10,01 TO 03,67,New Generation,1979,59 years 08 months,253000,434 ANG MO KIO AVE 10,560434,1.3678915069194,103.85345502653
28233,2018-06,ANG MO KIO,3 ROOM,155,ANG MO KIO AVE 4,01 TO 03,68,New Generation,1981,62 years,253000,155 ANG MO KIO AVE 4,560155,1.37587723828643,103.840067482919
28234,2018-06,ANG MO KIO,3 ROOM,457,ANG MO KIO AVE 10,13 TO 15,75,New Generation,1980,60 years 08 months,255000,457 ANG MO KIO AVE 10,560457,1.36569761910875,103.858941954115
28235,2018-06,ANG MO KIO,3 ROOM,404,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1979,60 years,260000,404 ANG MO KIO AVE 10,560404,1.36167767060852,103.854726492538
28236,2018-06,ANG MO KIO,3 ROOM,476,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1979,60 years 02 months,260000,476 ANG MO KIO AVE 10,560476,1.36238829184688,103.857880564737
28237,2018-06,ANG MO KIO,3 ROOM,542,ANG MO KIO AVE 10,01 TO 03,68,New Generation,1981,61 years 07 months,260000,542 ANG MO KIO AVE 10,560542,1.37473841331656,103.855876768354
